
-8.24954, -0.86227, 531.71496, -16.09441,  3.54015,  1.56150
-8.46680, -1.80966, 531.74688, -16.09441,  3.54015,  1.43177
-8.13735, -1.28207, 531.19604, -16.19299,  3.63418,  1.35489
-8.64859, -1.07938, 531.16383, -16.19299,  3.63418,  1.46059
-8.39175, -0.86363, 531.20195, -16.19299,  3.63418,  1.46485
-8.20965, -1.13069, 531.13118, -16.19299,  3.63418,  1.34547
-8.07653, -0.61724, 531.15805, -16.19299,  3.63418,  1.39208
-8.16467, -1.32230, 531.79814, -16.09441,  3.54015,  1.42948
-8.53605, -1.38680, 531.71016, -16.09441,  3.54015,  1.35424
-8.53727, -1.29427, 531.75136, -16.09441,  3.54015,  1.31780
-7.89864, -1.21200, 531.76045, -16.09441,  3.54015,  1.25880
-7.99652, -1.16690, 531.16239, -16.19299,  3.63418,  1.48851
-8.15547, -1.14500, 531.70723, -16.09441,  3.54015,  1.39841
-7.94303, -0.65656, 530.70654, -16.09566,  3.54036,  1.20969
-8.25903, -1.14096, 531.72929, -16.09441,  3.54015,  1.35884
-8.17681, -1.06572, 531.24053, -15.99709,  3.44634,  1.28886
-8.04242, -1.80141, 530.67708, -16.09566,  3.54036,  1.45218
-8.00887, -0.77298, 531.26286, -15.99709,  3.44634,  1.39170
-7.99853, -1.41039, 531.21638, -16.19299,  3.63418,  1.35219
-7.98846, -0.88813, 531.69249, -16.09441,  3.54015,  1.42392
-8.30340, -1.38841, 532.27340, -16.19407,  3.44206,  1.43700
-7.90617, -1.30867, 531.75501, -16.09441,  3.54015,  1.49950
-8.45308, -1.40028, 532.30105, -16.19407,  3.44206,  1.47121
-8.28108, -0.75299, 531.77653, -16.09441,  3.54015,  1.46737
-8.38084, -1.00897, 532.26909, -16.19407,  3.44206,  1.28666
-8.24468, -1.27292, 531.65575, -16.09441,  3.54015,  1.38445
-8.51649, -0.86791, 532.28989, -16.19407,  3.44206,  1.49748
-8.25596, -1.45832, 533.29807, -16.19069,  3.63057,  1.28502
-8.10530, -1.28431, 533.30394, -16.19069,  3.63057,  1.36192
-8.25827, -0.88363, 532.83146, -16.09336,  3.53676,  1.36813
-8.30751, -1.19680, 532.32472, -15.99371,  3.63485,  1.30176
-8.26128, -1.29987, 532.29470, -15.99371,  3.63485,  1.33187
-7.95944, -1.04464, 532.24874, -15.99371,  3.63485,  1.24953
-8.09333, -1.16165, 532.22854, -15.99371,  3.63485,  1.18597
-8.12605, -1.17934, 532.27820, -15.99371,  3.63485,  1.38931
-7.91184, -1.69356, 530.62132, -16.09334,  3.73227,  1.46042
-7.67027, -0.78999, 530.62926, -16.09334,  3.73227,  1.31431
-7.99607, -0.93268, 531.27197, -16.19299,  3.63418,  1.35631
-8.16331, -1.02442, 530.71723, -16.09334,  3.73227,  1.57072
-7.57907, -1.38633, 531.23787, -15.99263,  3.82696,  1.07721
-8.15379, -1.17050, 530.72106, -16.09334,  3.73227,  1.40146
-8.10552, -0.78176, 531.19954, -15.99263,  3.82696,  1.55576
-8.11598, -0.92831, 531.23142, -15.99263,  3.82696,  1.31841
-8.13750, -1.05743, 530.69241, -16.09334,  3.73227,  1.42641
-8.25282, -0.92647, 531.23863, -15.99263,  3.82696,  1.35680
-8.25378, -1.04633, 530.67305, -16.09334,  3.73227,  1.31422
-8.09505, -1.04845, 531.25201, -15.99263,  3.82696,  1.35373
-8.51105, -1.05698, 531.26969, -15.99263,  3.82696,  1.17843
-7.65435, -0.80996, 531.32544, -15.99263,  3.82696,  1.57020
-8.15400, -1.07806, 531.27803, -15.99263,  3.82696,  1.42333
-7.84904, -0.96094, 531.20533, -15.99263,  3.82696,  1.32039
-8.51089, -1.04969, 531.24171, -15.99263,  3.82696,  1.31609
-8.31948, -0.26719, 531.70163, -16.08996,  3.92077,  1.35785
-8.30255, -0.14436, 531.69983, -16.08996,  3.92077,  1.25227
-8.34661, -0.67693, 531.78984, -16.08996,  3.92077,  1.25429
-8.01524, -1.12171, 532.33667, -16.18961,  3.82268,  1.25903
-8.35043, -1.17671, 532.78531, -16.28694,  3.91650,  1.39286
-8.25400, -1.20168, 532.31387, -16.18961,  3.82268,  1.28785
-7.81974, -0.72787, 532.80141, -16.28694,  3.91650,  1.19361
-8.23316, -1.21437, 532.29271, -16.18961,  3.82268,  1.28674
-8.24280, -1.45393, 532.79368, -16.28694,  3.91650,  1.49699
-8.11339, -1.06358, 532.30016, -16.18961,  3.82268,  1.36014
-8.44148, -1.82803, 531.20208, -16.19067,  3.82608,  1.42649
-8.38480, -1.42726, 531.25593, -16.19067,  3.82608,  1.32634
-8.20908, -1.33363, 530.73726, -16.28924,  3.92010,  1.17322
-8.51994, -1.94060, 530.69614, -16.28924,  3.92010,  1.20803
-8.12825, -1.58349, 530.72534, -16.28924,  3.92010,  1.42066
-8.13005, -1.55916, 530.14647, -16.19191,  3.82629,  1.41608
-8.51602, -1.24855, 530.14057, -16.19191,  3.82629,  1.45735
-8.51446, -1.28901, 530.67649, -16.28924,  3.92010,  1.32359
-8.27409, -1.56091, 530.68818, -16.28924,  3.92010,  1.46334
-8.39726, -1.93100, 530.63914, -16.28924,  3.92010,  1.38489
-8.53919, -1.78986, 530.67444, -16.28924,  3.92010,  1.46260
-7.93477, -1.56741, 530.55945, -16.28924,  3.92010,  1.36661
-7.88643, -1.44708, 530.74735, -16.28924,  3.92010,  1.47019
-7.98281, -1.15474, 530.11974, -16.19191,  3.82629,  1.42698
-8.25210, -1.42089, 530.64672, -16.28924,  3.92010,  1.42856
-7.85080, -1.44724, 530.70441, -16.28924,  3.92010,  1.45456
-8.13577, -1.20014, 530.16812, -16.19191,  3.82629,  1.32152
-8.50818, -1.29232, 531.25693, -16.18854,  4.01480,  1.46520
-8.67353, -1.66595, 530.16766, -16.19191,  3.82629,  1.38052
-7.98950, -1.34238, 531.25433, -16.18854,  4.01480,  1.45894
-8.61983, -1.15444, 531.23797, -16.18854,  4.01480,  1.39448
-8.18167, -1.55647, 531.32071, -16.18854,  4.01480,  1.44722
-8.35143, -1.04845, 531.24256, -16.18854,  4.01480,  1.42478
-8.12732, -1.30705, 531.78825, -16.08996,  3.92077,  1.57559
-8.49592, -1.52812, 531.75269, -16.28587,  4.10861,  1.53737
-8.74649, -0.63823, 531.76636, -16.08996,  3.92077,  1.22284
-8.47513, -0.90723, 531.24289, -16.18854,  4.01480,  1.35702
-8.62342, -0.91476, 532.80270, -16.08659,  4.10928,  1.40018
-8.63960, -1.14681, 532.80691, -16.08659,  4.10928,  1.47912
-8.65281, -1.43323, 531.81756, -16.08783,  4.10949,  1.26248
-8.74322, -1.14359, 531.26011, -16.18854,  4.01480,  1.42447
-9.01948, -1.49864, 531.24338, -16.18854,  4.01480,  1.39324
-8.72899, -0.50546, 532.31708, -15.98926,  4.01547,  1.46446
-8.74894, -1.00362, 531.23604, -15.98818,  4.20758,  1.46989
-9.12690, -0.59323, 532.32115, -15.98926,  4.01547,  1.46870
-9.05628, -1.24707, 531.75472, -15.88961,  4.11356,  1.52780
-8.90779, -1.28479, 531.26240, -15.98818,  4.20758,  1.22686
-9.00182, -1.28086, 531.75026, -16.08551,  4.30139,  1.25041
-8.78488, -1.04394, 531.78617, -15.88961,  4.11356,  1.39785
-9.18766, -1.69711, 531.79945, -15.88961,  4.11356,  1.25072
-8.90277, -1.03585, 531.27752, -15.98818,  4.20758,  1.43363
-8.85294, -1.42580, 531.76118, -16.08551,  4.30139,  1.38140
-8.87092, -1.01936, 531.73840, -15.88961,  4.11356,  1.41967
-8.81137, -0.65940, 530.73117, -15.88853,  4.30567,  1.24626
-9.11974, -1.24990, 530.67047, -15.88853,  4.30567,  1.41360
-9.00590, -0.89704, 531.30658, -15.78996,  4.21165,  1.35984
-8.73038, -0.66670, 531.24854, -15.78783,  4.40036,  1.35682
-8.80784, -0.91607, 531.23682, -15.98586,  4.39948,  1.24025
-8.85913, -0.79871, 531.29679, -15.78783,  4.40036,  1.42635
-8.96656, -0.62840, 530.73996, -15.88853,  4.30567,  1.41829
-9.12740, -0.67689, 531.85705, -15.88516,  4.49418,  1.25461
-8.99306, -0.78468, 530.77699, -15.88853,  4.30567,  1.25108
-8.93546, -0.49841, 531.77013, -15.88516,  4.49418,  1.46157
-8.95534, -0.90061, 531.78886, -15.88516,  4.49418,  1.35349
-9.47643, -0.81530, 531.67663, -15.88516,  4.49418,  1.77245
-9.54716, -1.15147, 531.78281, -15.88516,  4.49418,  1.50072
-9.13159, -0.89360, 531.76775, -15.88516,  4.49418,  1.47439
-9.36840, -1.12755, 531.77581, -15.88516,  4.49418,  1.39442
-8.83425, -0.79438, 531.75478, -15.88516,  4.49418,  1.36239
-8.93896, -1.02117, 530.71023, -15.88408,  4.68629,  1.45204
-9.35794, -0.75151, 531.76433, -15.88516,  4.49418,  1.36738
-9.32558, -0.65721, 531.25108, -15.78551,  4.59227,  1.18206
-8.94443, -0.50617, 531.24630, -15.78551,  4.59227,  1.32574
-9.62468, -0.85647, 530.74491, -15.88408,  4.68629,  1.39644
-8.80854, -0.64354, 530.68980, -15.88408,  4.68629,  1.52595
-9.36244, -0.86927, 531.24847, -15.78551,  4.59227,  1.39976
-8.80973, -0.78276, 530.67621, -15.88408,  4.68629,  1.35353
-9.05573, -0.37239, 531.24560, -15.78551,  4.59227,  1.38654
-9.19889, -0.49684, 530.76196, -15.88408,  4.68629,  1.25581
-8.79874, -0.50747, 530.69560, -15.88408,  4.68629,  1.35647
-9.47181, -0.63345, 531.27036, -15.78551,  4.59227,  1.14370
-9.44038, -0.83889, 530.69540, -15.88408,  4.68629,  1.27815
-8.50047, -1.46753, 531.75213, -15.68480,  4.68696,  1.43138
-8.85431, -1.16768, 531.74395, -15.68480,  4.68696,  1.25604
-9.24650, -1.44624, 531.25561, -15.78551,  4.59227,  1.28015
-9.26434, -1.28315, 531.26813, -15.78551,  4.59227,  1.52927
-9.24244, -1.18064, 531.26267, -15.78551,  4.59227,  1.28050
-9.73482, -0.86740, 531.77669, -15.68480,  4.68696,  1.35789
-9.60244, -1.38774, 531.72705, -15.68480,  4.68696,  1.30755
-8.89553, -1.31345, 531.77529, -15.68480,  4.68696,  1.43528
-8.97988, -1.44147, 531.74484, -15.68480,  4.68696,  1.28493
-9.57070, -1.54691, 531.74646, -15.68480,  4.68696,  1.26083
-9.14579, -1.59662, 531.80916, -15.68480,  4.68696,  1.21785
-9.42315, -1.55561, 531.75665, -15.68480,  4.68696,  1.22561
-9.09804, -0.92257, 531.81155, -15.68480,  4.68696,  1.18954
-9.38881, -1.13874, 531.79794, -15.68480,  4.68696,  1.32629
-9.18140, -0.73430, 531.09242, -15.58515,  4.78505,  1.38241
-9.21848, -0.99037, 531.76553, -15.68480,  4.68696,  1.26343
-9.23402, -1.05420, 531.77969, -15.48445,  4.87974,  1.18800
-8.82562, -1.05162, 531.68897, -15.48445,  4.87974,  1.28514
-9.58037, -0.86720, 531.18748, -15.58515,  4.78505,  1.31029
-9.48002, -1.15000, 531.16524, -15.58515,  4.78505,  1.28032
-9.10341, -1.28124, 531.19700, -15.58515,  4.78505,  1.36056
-9.10380, -1.03961, 531.77038, -15.48445,  4.87974,  1.35488
-9.81796, -1.57324, 531.23445, -15.38480,  4.97783,  1.17999
-8.97347, -1.13032, 531.11638, -15.38480,  4.97783,  1.49273
-9.24902, -1.14781, 531.18575, -15.38480,  4.97783,  1.42440
-9.11888, -1.29603, 531.24134, -15.38480,  4.97783,  1.43167
-9.32453, -1.27519, 531.12072, -15.38480,  4.97783,  1.34542
-8.64337, -0.92816, 531.08739, -15.38480,  4.97783,  1.27279
-9.09155, -0.92361, 531.81797, -15.48445,  4.87974,  1.19210
-9.59848, -0.90575, 531.27937, -15.38480,  4.97783,  1.11122
-8.83084, -1.18169, 532.25101, -15.58178,  4.97355,  1.32969
-9.09951, -0.36405, 532.22078, -15.58178,  4.97355,  1.21385
-10.03472, -0.85815, 531.78416, -15.48445,  4.87974,  1.29651
-8.95884, -1.20788, 532.33058, -15.58178,  4.97355,  1.22614
-9.45208, -0.62416, 532.33457, -15.58178,  4.97355,  1.29479
-9.46922, -0.52057, 532.31906, -15.58178,  4.97355,  1.26005
-9.09257, -0.81983, 532.29621, -15.58178,  4.97355,  1.29765
-8.83142, -0.79665, 532.30392, -15.58178,  4.97355,  1.30660
-8.91990, -0.66228, 532.27219, -15.58178,  4.97355,  1.22966
-9.34778, -0.37139, 531.76835, -15.48445,  4.87974,  1.40403
-8.83321, -0.77232, 531.72506, -15.48445,  4.87974,  1.30202
-9.00895, -1.18980, 531.78712, -15.48445,  4.87974,  1.37066
-8.86486, -1.18410, 531.71043, -15.48445,  4.87974,  1.32774
-9.50129, -0.49298, 531.79446, -15.48445,  4.87974,  1.40389
-9.21999, -0.90127, 531.77284, -15.48445,  4.87974,  1.36461
-8.98128, -1.03730, 531.74135, -15.48445,  4.87974,  1.39409
-9.39155, -1.03237, 531.78010, -15.48445,  4.87974,  1.36516
-8.95310, -0.90238, 530.63568, -15.48550,  4.88314,  1.35062
-9.26573, -1.43577, 531.75703, -15.48445,  4.87974,  1.29006
-9.24898, -1.02154, 531.18220, -15.38480,  4.97783,  1.45817
-9.03430, -1.71714, 531.73238, -15.48445,  4.87974,  1.35775
-9.39053, -1.27871, 531.24207, -15.58515,  4.78505,  1.35826
-8.83966, -1.14554, 531.18962, -15.58515,  4.78505,  1.45948
-8.73202, -1.28623, 531.75550, -15.48445,  4.87974,  1.39978
-8.74061, -1.58834, 531.21567, -15.58515,  4.78505,  1.32552
-9.02034, -1.31897, 531.74641, -15.48445,  4.87974,  1.46424
-9.15206, -1.43410, 531.76258, -15.48445,  4.87974,  1.25789
-9.23845, -1.04741, 531.74778, -15.48445,  4.87974,  1.31795
-8.93711, -1.60408, 531.84931, -15.48445,  4.87974,  1.29897
-9.22568, -1.00348, 531.71932, -15.48445,  4.87974,  1.39846
-9.26486, -1.16618, 531.74881, -15.48445,  4.87974,  1.36473
-8.87287, -1.58021, 531.76369, -15.48445,  4.87974,  1.36148
-8.81219, -1.07915, 531.76525, -15.48445,  4.87974,  1.15091
-9.27265, -1.44545, 531.74470, -15.48445,  4.87974,  1.28746
-9.00234, -1.29596, 531.73139, -15.48445,  4.87974,  1.25746
-9.11341, -1.40014, 531.68183, -15.48445,  4.87974,  1.52604
-9.05433, -1.18952, 532.27510, -15.38587,  4.78572,  1.36566
-8.90804, -0.94931, 531.80601, -15.48445,  4.87974,  1.40186
-8.78075, -1.42901, 532.29361, -15.38587,  4.78572,  1.50378
-8.59428, -1.17487, 532.26054, -15.38587,  4.78572,  1.32820
-8.90990, -1.46816, 532.35605, -15.38587,  4.78572,  1.26157
-8.87829, -1.45109, 531.19566, -15.38480,  4.97783,  1.46041
-8.96836, -1.16324, 531.20562, -15.38712,  4.78593,  1.21539
-8.85535, -1.21665, 531.23176, -15.38480,  4.97783,  1.24640
-8.96696, -0.76247, 530.69666, -15.28747,  4.88402,  1.52922
-8.53818, -1.47503, 531.79815, -15.28854,  4.69190,  1.36899
-9.06876, -1.19931, 531.82099, -15.28854,  4.69190,  1.36940
-8.86619, -1.43760, 530.64949, -15.28747,  4.88402,  1.38467
-9.31689, -0.62648, 531.67237, -15.28854,  4.69190,  1.17241
-9.30382, -1.05716, 530.67555, -15.28960,  4.69530,  1.32386
-8.79547, -1.29923, 531.17324, -15.18889,  4.78999,  1.46432
-9.11594, -0.89021, 530.67338, -15.28960,  4.69530,  1.46102
-8.49391, -1.12014, 531.21229, -15.18889,  4.78999,  1.25440
-8.76491, -1.07037, 531.21620, -15.18889,  4.78999,  1.39594
-8.98854, -0.92039, 530.65582, -15.28747,  4.88402,  1.36260
-9.03194, -1.44571, 530.64841, -15.28747,  4.88402,  1.28292
-8.85878, -1.22185, 531.18827, -15.18889,  4.78999,  1.04234
-8.66340, -1.20046, 531.17367, -15.18889,  4.78999,  1.33229
-8.35537, -1.12257, 531.18663, -15.18889,  4.78999,  1.34141
-8.37838, -1.09730, 531.16290, -15.18889,  4.78999,  1.36735
-8.87786, -1.21481, 531.71408, -15.28622,  4.88381,  1.19182
-8.63617, -0.94845, 532.25707, -15.18552,  4.97850,  1.47721
-9.01926, -1.58498, 531.70001, -15.28622,  4.88381,  1.25884
-9.15667, -1.19232, 532.29701, -15.18552,  4.97850,  1.26399
-8.75912, -1.24020, 532.31209, -15.18552,  4.97850,  1.30057
-9.10669, -0.67793, 531.74595, -15.28622,  4.88381,  1.53029
-9.26258, -1.07795, 531.74490, -15.28622,  4.88381,  1.18530
-8.60940, -1.10206, 532.28090, -15.18552,  4.97850,  1.30013
-9.03374, -1.07937, 532.21652, -15.18552,  4.97850,  1.53595
-9.01337, -1.29638, 531.72398, -15.08819,  4.88469,  1.38982
-9.19834, -0.26526, 532.31910, -15.18552,  4.97850,  1.33015
-9.72940, -1.32222, 531.27412, -14.98854,  4.98278,  1.23173
-9.01151, -0.93219, 531.20694, -14.98854,  4.98278,  1.35847
-9.42160, -0.78217, 531.28035, -14.98854,  4.98278,  1.43351
-8.98730, -0.80377, 531.23573, -14.98854,  4.98278,  1.38701
-9.13167, -0.27010, 531.27195, -14.98854,  4.98278,  1.50982
-9.41750, -0.67305, 531.29897, -14.98854,  4.98278,  1.32375
-8.86318, -0.70881, 531.24491, -14.98854,  4.98278,  1.18393
-9.12792, -0.50264, 531.22275, -14.98854,  4.98278,  1.56869
-9.28791, -0.65377, 531.25431, -14.98854,  4.98278,  1.50321
-8.88518, -0.40960, 531.25969, -14.98854,  4.98278,  1.47269
-9.51695, -0.49218, 531.29563, -14.98854,  4.98278,  1.46475
-9.04929, -0.68549, 532.28491, -14.78926,  4.98345,  1.50699
-9.26632, -0.76989, 531.77242, -14.88783,  5.07747,  1.46532
-9.12995, -0.54471, 531.73079, -14.88783,  5.07747,  1.43072
-8.89257, -0.89929, 531.70709, -14.88783,  5.07747,  1.61277
-8.85249, -0.66046, 531.12674, -14.98854,  4.98278,  1.45672
-8.73557, -0.78210, 531.12697, -14.78818,  5.17556,  1.46768
-8.82620, -1.33745, 531.81983, -14.88783,  5.07747,  1.47673
-8.85193, -1.29128, 531.64315, -14.88783,  5.07747,  1.49029
-8.75648, -0.79192, 531.69747, -14.88783,  5.07747,  1.60102
-9.55532, -0.89755, 532.21177, -14.78926,  4.98345,  1.56715
-9.23024, -0.72297, 531.09148, -14.78818,  5.17556,  1.66230
-9.23547, -0.37515, 531.78819, -14.88783,  5.07747,  1.43247
-8.60150, -0.76723, 530.59586, -14.69085,  5.08175,  1.56235
-8.70843, -0.04292, 531.70583, -14.68961,  5.08154,  1.52991
-8.72160, -0.41810, 530.68402, -14.69085,  5.08175,  1.49350
-8.89374, -1.07128, 530.64238, -14.69298,  4.89303,  1.26961
-8.90464, -0.77432, 531.15499, -14.59228,  4.98772,  1.63244
-9.01066, -0.44546, 531.22201, -14.59228,  4.98772,  1.34765
-8.62951, -1.08648, 531.15236, -14.59228,  4.98772,  1.41748
-8.45403, -0.41431, 531.16502, -14.59228,  4.98772,  1.42351
-8.74640, -0.53385, 531.17434, -14.59228,  4.98772,  1.39230
-8.61883, -0.46775, 531.27893, -14.59228,  4.98772,  1.31486
-8.57264, -0.45350, 530.66554, -14.69085,  5.08175,  1.37582
-9.02274, -0.56839, 531.24485, -14.59228,  4.98772,  1.31683
-8.49846, -0.48406, 531.18768, -14.59228,  4.98772,  1.21442
-8.74604, -0.88824, 530.66538, -14.49263,  5.08581,  1.16281
-8.56728, -0.31054, 531.14834, -14.59228,  4.98772,  1.33852
-8.60875, -0.85393, 531.15209, -14.59228,  4.98772,  1.34626
-9.40031, -0.52003, 531.20172, -14.59228,  4.98772,  1.34835
-8.77448, -0.58527, 531.21917, -14.39192,  5.18051,  1.52055
-9.16193, -0.66545, 531.18585, -14.59228,  4.98772,  1.45241
-8.84899, -0.45701, 532.29689, -14.58890,  5.17623,  1.39176
-9.01020, -0.84085, 531.20564, -14.39192,  5.18051,  1.31476
-9.13173, -0.55269, 531.67349, -14.29335,  5.08648,  1.28403
-8.92040, -0.81522, 531.18910, -14.39192,  5.18051,  1.49569
-9.03466, -0.52157, 531.17863, -14.39192,  5.18051,  1.59682
-8.95453, -0.84435, 531.71701, -14.29335,  5.08648,  1.49924
-8.73042, -0.55037, 531.62426, -14.29335,  5.08648,  1.52335
-8.66223, -0.62452, 531.80633, -14.29335,  5.08648,  1.28277
-9.00513, -0.56949, 531.76670, -14.29335,  5.08648,  1.31836
-9.13375, -0.34922, 531.22480, -14.19369,  5.18457,  1.21044
-8.74574, -0.32648, 531.75609, -14.29335,  5.08648,  1.31720
-9.13910, -0.29906, 531.17797, -14.19369,  5.18457,  1.48591
-9.83345, -0.77197, 531.18431, -14.19369,  5.18457,  1.45859
-9.39606, -0.53559, 531.20172, -14.19369,  5.18457,  1.55009
-9.13007, -0.55155, 531.16757, -14.19369,  5.18457,  1.34564
-8.97836, -0.25715, 531.14882, -14.19369,  5.18457,  1.52476
-9.30288, -0.93142, 531.19064, -14.19369,  5.18457,  1.42243
-9.33136, -1.19070, 531.17972, -14.19369,  5.18457,  1.48393
-9.26206, -0.65510, 531.66319, -14.09299,  5.27927,  1.62314
-9.37991, -0.51516, 532.22381, -14.19032,  5.37308,  1.56230
-9.55338, -0.64865, 532.72070, -14.09174,  5.27906,  1.56377
-9.18232, -0.93093, 531.68589, -14.09067,  5.47117,  1.52868
-9.86798, -1.36894, 532.17031, -14.19032,  5.37308,  1.83761
-9.30813, -1.07235, 532.23006, -14.18800,  5.56498,  1.60281
-9.71660, -1.18424, 532.73759, -14.28765,  5.46689,  1.67948
-9.33018, -1.58418, 533.23179, -14.18694,  5.56159,  1.53944
-9.20328, -1.54215, 532.63694, -14.28765,  5.46689,  1.77896
-9.41404, -1.26419, 534.23777, -14.18570,  5.56138,  1.78185
-9.37878, -2.10801, 534.25146, -14.18570,  5.56138,  1.89022
-9.53474, -1.41864, 534.75030, -14.28303,  5.65519,  1.85043
-9.06112, -1.58191, 534.86433, -14.28303,  5.65519,  1.76792
-10.11347, -1.64485, 534.80709, -14.28303,  5.65519,  1.79028
-9.45497, -1.54844, 535.27995, -14.18232,  5.74988,  2.07099
-9.37717, -2.11507, 535.82986, -14.08375,  5.65586,  1.89303
-9.32077, -2.20849, 536.29247, -14.18108,  5.74967,  1.85574
-9.37634, -1.97175, 535.82517, -14.08375,  5.65586,  1.93394
-9.35748, -2.10850, 536.34863, -14.18108,  5.74967,  1.97259
-9.34375, -2.07142, 536.27372, -14.18108,  5.74967,  2.03340
-9.48210, -2.04780, 535.81923, -14.08375,  5.65586,  2.06175
-9.48121, -2.06078, 535.23975, -13.98410,  5.75395,  2.06574
-9.24645, -1.95288, 535.21122, -13.98410,  5.75395,  2.04249
-8.81204, -1.79918, 535.19324, -13.98410,  5.75395,  2.17629
-8.71098, -1.78709, 534.66437, -13.88677,  5.66014,  2.20483
-8.74128, -1.97764, 534.17984, -13.78712,  5.75823,  2.10234
-8.86484, -1.81760, 534.21838, -13.78712,  5.75823,  2.10478
-9.20818, -1.93824, 534.10966, -13.78712,  5.75823,  2.01601
-9.02738, -1.83518, 533.66867, -13.68979,  5.66441,  2.06135
-8.86022, -1.18096, 532.62895, -13.49281,  5.66869,  2.05160
-9.02015, -1.72885, 531.56876, -13.49386,  5.67209,  1.87385
-8.85958, -1.32832, 530.51211, -13.49511,  5.67230,  1.86910
-9.25957, -1.68269, 529.92140, -13.39546,  5.77039,  1.92747
-8.90475, -1.96260, 530.55253, -13.49511,  5.67230,  1.91268
-8.48555, -1.71026, 529.46630, -13.29813,  5.67657,  2.06190
-9.28421, -1.65722, 528.88609, -13.19848,  5.77466,  1.99685
-8.29933, -2.33031, 527.27782, -13.30043,  5.68018,  2.16908
-8.32090, -2.24412, 528.92681, -13.19848,  5.77466,  2.08606
-8.80396, -1.91211, 526.71611, -13.20078,  5.77827,  2.27868
-8.91891, -1.39720, 526.79811, -13.20078,  5.77827,  2.10896
-8.13234, -1.93745, 526.17427, -13.10345,  5.68446,  2.09111
-8.19604, -2.59872, 525.62769, -13.00380,  5.78255,  2.05734
-8.01448, -1.98492, 525.72371, -13.00380,  5.78255,  2.05093
-8.25998, -2.25621, 525.20920, -12.90647,  5.68873,  2.03518
-8.19016, -1.81813, 525.12859, -12.90647,  5.68873,  2.19590
-8.43189, -1.71622, 525.19789, -12.90647,  5.68873,  1.88265
-8.15659, -1.44406, 525.20324, -12.90647,  5.68873,  2.02564
-7.81701, -1.87391, 525.23821, -12.90647,  5.68873,  1.96306
-8.30997, -1.20734, 524.14148, -12.70949,  5.69301,  1.91323
-8.81784, -1.43978, 524.73500, -12.80914,  5.59492,  1.84324
-8.54563, -1.47265, 525.21323, -12.90647,  5.68873,  1.84469
-8.26059, -0.95022, 525.74487, -12.80576,  5.78343,  1.85979
-8.41267, -1.09761, 526.86295, -12.80684,  5.59131,  1.79440
-8.80555, -0.84374, 527.37962, -12.90417,  5.68513,  1.82953
-8.87356, -0.29760, 527.94237, -13.00382,  5.58704,  1.65695
-9.02013, -0.82330, 528.49552, -12.90311,  5.68173,  1.62723
-8.44710, -0.38895, 529.54477, -12.90187,  5.68152,  1.35231
-9.11355,  0.05075, 529.60835, -12.90187,  5.68152,  1.50222
-9.00441, -0.47961, 528.94020, -12.80454,  5.58771,  1.38259
-9.35079,  0.33168, 529.56019, -12.90419,  5.48962,  1.49140
